time,variable,dataset,entity_id,sensor_name,sensor_lat,sensor_lon,qc_value,local_moran_i,p_value_two_sided,hotspot_label
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.7745377367193047,0.0633,0.65,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.9411717752615607,-0.371,0.1,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,11.96633176803589,-0.0864,0.4,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,8.440259655316671,0.0057,0.9,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,33.769631703694664,-0.4531,0.15,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,6.297531485557556,-0.1669,0.25,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,8.925166156556871,-0.0105,0.85,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,8.884413979270242,0.0219,0.55,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.4510937680800755,0.0575,0.7,non_significant
2024-12-30 23:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,8.8863894144694,-0.0088,0.85,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.7584052952853115,0.1688,0.45,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.58058123588562,-0.0034,1.0,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.9310073364864696,-0.6773,0.15,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.554188615083694,-0.0734,0.65,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,7.314664578437805,-0.1735,0.4,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,15.773717021942138,-0.4521,0.1,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,5.1167720989747485,0.0454,0.65,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,4.695599642666903,0.0065,1.0,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,4.069238608533686,-0.1471,0.5,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1720521070740439,0.1428,0.7,non_significant
2024-12-31 00:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,4.377398664301092,0.0445,0.8,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.488302493095398,0.115,0.45,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,1.9470367034276328,0.1066,0.5,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.9212496280670166,-0.3203,0.15,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.303170648488131,-0.0126,0.9,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,1.5984945175110956,0.1166,0.45,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,21.15753862592909,-0.5828,0.1,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,4.035902595520019,-0.0072,0.9,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,3.598750228231604,0.0351,0.7,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,3.001691623167558,-0.1452,0.45,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.2155707404017448,0.1303,0.6,non_significant
2024-12-31 01:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,2.963162352641424,0.0642,0.65,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,0.7854778195420901,0.1116,0.6,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,1.2133715044368396,0.11,0.5,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.5494147861997286,-0.2625,0.15,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,3.442866861820221,-0.0938,0.8,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0042342950124293,0.1551,0.5,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,14.888878909024326,-0.3216,0.15,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.510834515094757,-0.0146,0.9,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,1.4833921031518416,0.1016,0.65,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,2.3047783374786377,-0.059,0.75,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1082832928746938,0.1262,0.7,non_significant
2024-12-31 02:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,1.5578090449174244,0.0775,0.95,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,0.8335342198610306,0.1113,0.55,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,0.9313924551010132,0.1426,0.55,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.5068506408821453,-0.2844,0.15,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,3.073170685768128,-0.0742,0.9,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0034712504659017,0.1861,0.45,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,13.6974378824234,-0.2646,0.2,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.123185006054965,0.0878,0.4,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,1.3016100580042058,0.1242,0.75,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,1.9189721941947937,-0.1198,0.6,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.1458605778488245,0.1284,0.45,non_significant
2024-12-31 03:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,1.7008761564890544,0.0649,0.65,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,0.7886289791627363,0.1165,0.65,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,1.2777183294296264,0.1094,0.4,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.0332550170520942,-0.2007,0.25,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,2.9821325659751894,0.0718,0.95,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.004777113881169,0.1322,0.35,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,42.69133396148682,-0.7499,0.1,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.798132340113322,-0.0674,1.0,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,1.733468164097179,0.1048,0.55,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,2.0218576192855835,-0.1731,0.35,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.2386694574220614,0.1258,0.55,non_significant
2024-12-31 04:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,1.5813408593336742,0.1012,0.6,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.6359580278396606,0.1152,0.8,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.1182056123560127,0.121,0.4,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.7573680179193616,-0.2252,0.05,LH
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.568145773627541,0.0336,0.9,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.009226365853101,0.1466,0.45,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,54.28001958673651,-0.6077,0.15,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,7.584594031174977,-0.0099,0.95,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,4.554717714136297,0.084,0.8,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,3.9985302567481993,-0.178,0.3,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.3734482795000076,0.1279,0.65,non_significant
2024-12-31 05:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,3.640908986330032,0.0877,0.8,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.4002228379249573,0.139,0.45,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,4.56353946165605,0.1281,0.45,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,6.458655931732872,-0.1667,0.2,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,13.007077323065865,-0.036,0.8,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0208461329340934,0.1592,0.35,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,61.62485313415527,-0.1633,0.3,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,14.542606353759766,0.0887,0.55,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,8.443499326705933,0.0894,0.45,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,9.499977827072144,-0.1039,0.75,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.5020601650079092,0.1568,0.4,non_significant
2024-12-31 06:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,7.231436371803284,0.0914,0.6,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,3.9298721075058,-0.1553,0.55,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,5.197634090076793,-0.0265,0.85,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,5.519003835591403,0.0214,0.85,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,13.488973458607992,-1.2714,0.05,HL
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0366067158368726,-0.7462,0.15,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,6.208566427230835,0.0271,0.7,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,10.835275303233754,0.0775,0.75,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,6.95187775293986,-0.0776,0.7,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,6.918118260123513,0.2014,0.45,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.6699333687623342,-0.7099,0.2,non_significant
2024-12-31 07:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,7.212588588396708,0.014,0.8,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,2.1686127305030825,-0.2387,0.35,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.837052774429321,-0.0317,0.95,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,2.341538900678808,0.1141,0.45,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,6.785975629633123,-0.8137,0.05,HL
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0252070553600788,-1.0288,0.05,LH
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,2.476617217063904,-0.2027,0.45,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,4.745130018754439,-0.0775,0.65,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,5.03130427273837,-0.2979,0.2,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,3.183591592311859,0.0443,0.85,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.506867530671033,-0.9842,0.1,non_significant
2024-12-31 08:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,3.654436906178793,0.093,0.8,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.7111737728118896,-0.1234,0.55,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.31714688539505,-0.0001,1.0,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,0.8261643379926682,0.1304,0.5,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.127148108048872,-0.6182,0.05,HL
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0172354932027784,-0.7421,0.25,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,1.61278544772755,-0.1757,0.4,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,3.649562570783827,-0.4195,0.35,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,3.291873860359192,-0.2684,0.5,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,2.1214942281896416,0.0329,0.85,non_significant
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.4136661916971206,-0.9126,0.05,LH
2024-12-31 09:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,2.638352354367574,0.1154,0.65,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,1.0471201191345851,-0.4325,0.25,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867aa682,Aquatec - C/ Pintor Balaca,37.609571,-0.987615,2.1780045465989546,0.0128,0.7,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867bf326,Aquatec - C/ Ramón y Cajal,37.608898092,-0.990987387,1.4758898940953342,0.1161,0.45,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c01f2,Aquatec - C/ San Juan,37.605112,-0.985913,4.292659330368042,-0.6574,0.2,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0966,Aquatec - C/ Juan Fernández,37.608095402,-0.987760799,0.0125448396429419,-1.0401,0.05,LH
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0a5a,Aquatec - Calle Real,37.60372,-0.990846,2.051310324668884,-0.0165,0.95,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c0df2,Aquatec - Plaza de España,37.605122,-0.991117,2.9666816711425783,-0.0756,0.55,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1532,Aquatec - C/Angel Bruna,37.608654022,-0.985216022,3.4069198044863613,-0.3212,0.45,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c1842,Aquatec - Plaza del Rey,37.6,-0.988055556,2.38358850479126,0.183,0.55,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e6867c2186,Aquatec - C/ Carlos III,37.60592,-0.98264,0.4057395425107744,-0.8792,0.25,non_significant
2024-12-31 10:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOPe0e2e632fa1e,Aquatec - C/ Serreta,37.60355,-0.98363,2.7359607219696045,0.0871,0.6,non_significant
2024-12-31 11:00:00+00:00,PM25,air_quality,urn:ngsi:AirQualityObserved:HOP94e68679c5b2,Aquatec - C/ Juan de la Cosa,37.6077778,-0.981388889,0.941963292658329,-0.4531,0.2,non_significant
